Date,Weather,Year,Month,Hour,Holiday,Normalized_Temperature,Normalized_Feeling_Temperature,Normalized_Humidity,Windspeed,Count_of_Casual_Users,Count_of_Registered_Users,Count_of_Rented_Bikes
11/11/13,"Clear, Few clouds, Partly cloudy",2013,11,16,1,0.361666667,0.337744444,0.35011236,0.331770787,49,189,238
20/07/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,7,10,0,0.702916667,0.680033333,0.792247191,0.168694382,51,183,234
13/01/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,1,0,0,0.412083333,0.412988889,0.713370787,0.29371236,4,38,42
26/10/13,"Clear, Few clouds, Partly cloudy",2013,10,0,0,0.44875,0.452177778,0.728988764,0.194,4,28,32
17/09/13,"Clear, Few clouds, Partly cloudy",2013,9,2,0,0.461666667,0.4645,0.823370787,0.094094382,18,62,80
01/03/14,"Clear, Few clouds, Partly cloudy",2014,2,0,0,0.324583333,0.347744444,0.534494382,0.110117978,2,31,33
16/05/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,5,1,0,0.59,0.5605,0.884494382,0.142165169,7,14,21
05/08/13,"Clear, Few clouds, Partly cloudy",2013,8,18,0,0.770833333,0.713111111,0.523370787,0.254823596,105,361,466
25/06/14,"Clear, Few clouds, Partly cloudy",2014,6,19,0,0.74625,0.657055556,0.278988764,0.463823596,74,509,583
26/04/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,4,12,0,0.522083333,0.505,0.838988764,0.141041573,24,181,205
19/11/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,11,5,0,0.362916667,0.3635,0.664494382,0.235135955,1,39,40
09/10/13,"Clear, Few clouds, Partly cloudy",2013,10,16,0,0.668333333,0.631755556,0.507865169,0.143288764,223,247,470
10/06/14,"Clear, Few clouds, Partly cloudy",2014,6,1,0,0.648333333,0.616655556,0.74011236,0.141041573,32,84,116
28/04/13,"Clear, Few clouds, Partly cloudy",2013,4,22,0,0.547916667,0.521311111,0.453370787,0.172065169,34,120,154
06/06/14,"Clear, Few clouds, Partly cloudy",2014,6,0,0,0.525833333,0.506666667,0.593370787,0.098588764,3,47,50
05/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,13,0,0.4675,0.4645,0.68011236,0.292588764,60,131,191
06/08/13,"Clear, Few clouds, Partly cloudy",2013,8,7,0,0.6875,0.6464,0.833370787,0.167570787,14,49,63
17/03/13,"Clear, Few clouds, Partly cloudy",2013,3,2,0,0.342916667,0.310777778,0.717865169,0.300747191,3,5,8
17/07/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,7,8,0,0.803333333,0.774266667,0.552247191,0.001123596,43,619,662
15/09/14,"Clear, Few clouds, Partly cloudy",2014,9,11,0,0.643333333,0.622311111,0.384494382,0.393717978,228,400,628
09/06/13,"Clear, Few clouds, Partly cloudy",2013,6,11,0,0.906666667,0.854611111,0.423370787,0.232888764,36,82,118
18/06/13,"Clear, Few clouds, Partly cloudy",2013,6,3,0,0.607916667,0.554944444,0.884494382,0.092970787,4,16,20
06/10/14,"Clear, Few clouds, Partly cloudy",2014,10,2,0,0.5625,0.534188889,0.782247191,0.20411236,13,63,76
15/02/13,"Clear, Few clouds, Partly cloudy",2013,2,16,0,0.346666667,0.318755556,0.191123596,0.261565169,21,77,98
21/04/13,"Clear, Few clouds, Partly cloudy",2013,4,14,0,0.505,0.498688889,0.347865169,0.392594382,68,160,228
24/05/14,"Clear, Few clouds, Partly cloudy",2014,5,14,0,0.7475,0.690133333,0.558988764,0.227270787,72,181,253
05/06/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,6,1,0,0.521666667,0.516111111,0.771123596,0.337388764,2,18,20
15/05/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,5,8,0,0.59125,0.546611111,0.888988764,0.090723596,8,401,409
08/07/14,"Clear, Few clouds, Partly cloudy",2014,7,18,0,0.79,0.750177778,0.63011236,0.115735955,54,200,254
08/03/14,"Clear, Few clouds, Partly cloudy",2014,3,7,0,0.431666667,0.430311111,0.77,0.362694382,8,327,335
23/08/13,"Clear, Few clouds, Partly cloudy",2013,8,3,0,0.568333333,0.5403,0.521123596,0.294835955,2,5,7
01/12/13,"Clear, Few clouds, Partly cloudy",2013,12,17,0,0.361666667,0.350722222,0.46,0.135423596,9,409,418
06/01/13,"Clear, Few clouds, Partly cloudy",2013,1,18,0,0.22875,0.243966667,0.52011236,0.1343,5,158,163
18/05/14,"Clear, Few clouds, Partly cloudy",2014,5,4,0,0.469583333,0.461166667,0.778988764,0.17431236,0,12,12
11/01/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,1,11,0,0.265833333,0.296788889,0.874494382,0.100835955,9,91,100
08/02/13,"Clear, Few clouds, Partly cloudy",2013,2,19,0,0.1675,0.137866667,0.404494382,0.470565169,1,100,101
30/06/13,"Clear, Few clouds, Partly cloudy",2013,6,12,0,0.760833333,0.679477778,0.356741573,0.17431236,50,184,234
20/07/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,7,6,0,0.665416667,0.597566667,0.896741573,0.172065169,3,124,127
07/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,14,0,0.360833333,0.357388889,0.72011236,0.165323596,40,175,215
01/11/13,"Clear, Few clouds, Partly cloudy",2013,11,14,0,0.509583333,0.485911111,0.485617978,0.26381236,32,119,151
26/09/14,"Clear, Few clouds, Partly cloudy",2014,9,9,0,0.600833333,0.616655556,0.644494382,0.195123596,27,307,334
29/12/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,12,8,0,0.200833333,0.260377778,0.644494382,0.01011236,3,207,210
10/11/14,"Clear, Few clouds, Partly cloudy",2014,11,21,0,0.40125,0.417988889,0.664494382,0.002247191,51,170,221
23/12/14,"Clear, Few clouds, Partly cloudy",2014,12,11,0,0.249166667,0.2423,0.52,0.20411236,48,105,153
04/05/13,"Clear, Few clouds, Partly cloudy",2013,5,16,0,0.511666667,0.4998,0.45,0.470565169,22,174,196
13/07/13,"Clear, Few clouds, Partly cloudy",2013,7,4,0,0.740833333,0.694022222,0.586741573,0.254823596,0,6,6
14/12/14,"Clear, Few clouds, Partly cloudy",2014,12,9,0,0.240833333,0.2524,0.751123596,0.1343,13,330,343
18/07/14,"Clear, Few clouds, Partly cloudy",2014,7,9,0,0.8225,0.796788889,0.568988764,0,44,254,298
08/06/13,"Clear, Few clouds, Partly cloudy",2013,6,19,0,0.82375,0.813555556,0.596741573,0.136547191,61,324,385
14/01/14,"Clear, Few clouds, Partly cloudy",2014,1,20,0,0.2075,0.204222222,0.441123596,0.255947191,8,95,103
16/08/14,"Clear, Few clouds, Partly cloudy",2014,8,14,0,0.820416667,0.716544444,0.325617978,0.005617978,72,176,248
17/01/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,1,19,1,0.18375,0.189022222,0.592247191,0.20411236,2,58,60
27/07/13,"Clear, Few clouds, Partly cloudy",2013,7,2,0,0.76875,0.704222222,0.52,0.305241573,1,5,6
31/10/13,"Clear, Few clouds, Partly cloudy",2013,10,1,0,0.27,0.316333333,0.812247191,0.01011236,5,9,14
06/11/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,11,5,0,0.230416667,0.228966667,0.643370787,0.202988764,1,41,42
24/03/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,3,7,0,0.501666667,0.493688889,0.884494382,0.137670787,25,45,70
01/03/14,"Clear, Few clouds, Partly cloudy",2014,3,4,0,0.482916667,0.478588889,0.883370787,0.202988764,0,5,5
14/10/13,"Clear, Few clouds, Partly cloudy",2013,10,19,0,0.544166667,0.527422222,0.397865169,0.329523596,27,221,248
11/08/13,"Clear, Few clouds, Partly cloudy",2013,8,10,0,0.74875,0.659833333,0.373370787,0.26381236,36,96,132
08/10/13,"Clear, Few clouds, Partly cloudy",2013,10,17,0,0.6325,0.629533333,0.503370787,0.136547191,174,220,394
09/05/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,5,11,0,0.632083333,0.635088889,0.591123596,0.301870787,45,156,201
19/06/14,"Clear, Few clouds, Partly cloudy",2014,6,16,0,0.81,0.768155556,0.556741573,0.229517978,48,287,335
18/04/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,4,17,0,0.43125,0.430866667,0.774494382,0.196247191,46,442,488
14/07/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,7,5,0,0.64625,0.611655556,0.738988764,0.115735955,0,6,6
27/04/13,"Clear, Few clouds, Partly cloudy",2013,4,1,0,0.60125,0.5656,0.833370787,0.262688764,2,16,18
24/02/13,"Clear, Few clouds, Partly cloudy",2013,2,6,0,0.201666667,0.210333333,0.697865169,0.198494382,0,58,58
13/03/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,3,1,0,0.53125,0.508333333,0.592247191,0.227270787,2,15,17
02/07/14,"Clear, Few clouds, Partly cloudy",2014,7,18,0,0.842083333,0.733411111,0.331235955,0.167570787,72,659,731
28/12/13,"Clear, Few clouds, Partly cloudy",2013,12,19,0,0.24875,0.232855556,0.413370787,0.259317978,16,136,152
29/08/13,"Clear, Few clouds, Partly cloudy",2013,8,23,0,0.6125,0.607766667,0.607865169,0.092970787,19,56,75
31/08/13,"Clear, Few clouds, Partly cloudy",2013,8,3,0,0.565416667,0.5453,0.782247191,0.011235955,2,4,6
15/03/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,3,20,0,0.586666667,0.5505,0.603370787,0.359323596,60,270,330
08/10/14,"Clear, Few clouds, Partly cloudy",2014,10,2,1,0.350416667,0.343855556,0.816741573,0.201865169,3,13,16
05/10/14,"Clear, Few clouds, Partly cloudy",2014,10,13,0,0.70625,0.659277778,0.482247191,0.011235955,117,307,424
05/03/14,"Clear, Few clouds, Partly cloudy",2014,3,5,0,0.209583333,0.233966667,0.551123596,0.096341573,1,18,19
24/02/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,2,5,0,0.41,0.425211111,0.872247191,0.196247191,1,25,26
01/10/14,"Clear, Few clouds, Partly cloudy",2014,10,7,0,0.447083333,0.451622222,0.78011236,0.170941573,13,470,483
02/06/14,"Clear, Few clouds, Partly cloudy",2014,6,12,0,0.628333333,0.625644444,0.434494382,0.359323596,250,418,668
07/10/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,10,11,0,0.425833333,0.438644444,0.715617978,0.115735955,76,261,337
03/10/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,10,15,0,0.407916667,0.409655556,0.768988764,0.007865169,22,79,101
13/11/14,"Clear, Few clouds, Partly cloudy",2014,11,17,0,0.345833333,0.315777778,0.494494382,0.367188764,33,575,608
15/09/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,9,17,0,0.491666667,0.470811111,0.827865169,0.4627,31,231,262
10/09/14,"Clear, Few clouds, Partly cloudy",2014,9,17,0,0.666666667,0.630088889,0.35011236,0.331770787,127,745,872
09/09/14,"Clear, Few clouds, Partly cloudy",2014,9,5,0,0.5275,0.513888889,0.774494382,0.201865169,16,40,56
21/03/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,3,7,0,0.4825,0.4797,0.941123596,0.20411236,34,339,373
25/07/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,7,14,0,0.725,0.702555556,0.792247191,0.195123596,28,62,90
13/06/13,"Clear, Few clouds, Partly cloudy",2013,6,10,0,0.651666667,0.627866667,0.418988764,0.336265169,38,81,119
17/07/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,7,7,0,0.742916667,0.700888889,0.71011236,0.01011236,26,501,527
10/04/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,4,11,0,0.404166667,0.425211111,0.872247191,0.135423596,93,110,203
22/06/14,"Clear, Few clouds, Partly cloudy",2014,6,8,0,0.766666667,0.709222222,0.551123596,0.137670787,49,564,613
21/08/14,"Clear, Few clouds, Partly cloudy",2014,8,22,0,0.64875,0.599788889,0.791235955,0.01011236,24,209,233
29/03/13,"Clear, Few clouds, Partly cloudy",2013,3,1,0,0.241666667,0.219322222,0.321123596,0.300747191,0,5,5
05/10/14,"Clear, Few clouds, Partly cloudy",2014,10,8,0,0.591666667,0.546611111,0.647865169,0.001123596,36,749,785
05/12/14,"Clear, Few clouds, Partly cloudy",2014,12,18,0,0.426666667,0.425311111,0.35,0.448923596,29,580,609
27/04/14,"Clear, Few clouds, Partly cloudy",2014,4,0,0,0.547083333,0.519644444,0.68,0.563435955,12,62,74
15/07/14,"Clear, Few clouds, Partly cloudy",2014,7,14,0,0.907916667,0.8232,0.381235955,0.260441573,162,315,477
30/04/13,"Clear, Few clouds, Partly cloudy",2013,4,20,0,0.447083333,0.447177778,0.628988764,0.142165169,65,159,224
04/07/14,"Clear, Few clouds, Partly cloudy",2014,7,16,1,0.9225,0.856833333,0.353370787,0.261565169,163,227,390
29/01/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,1,10,0,0.186666667,0.213766667,0.642247191,0.107870787,4,51,55
07/05/13,"Clear, Few clouds, Partly cloudy",2013,5,10,0,0.560416667,0.543633333,0.50011236,0.306365169,90,209,299
05/12/14,"Clear, Few clouds, Partly cloudy",2014,12,2,0,0.460416667,0.468944444,0.672247191,0.170941573,2,7,9
19/02/13,"Clear, Few clouds, Partly cloudy",2013,2,22,0,0.300416667,0.260377778,0.288988764,0.494747191,2,43,45
24/06/13,"Clear, Few clouds, Partly cloudy",2013,6,8,0,0.710416667,0.668922222,0.748988764,0.232888764,27,439,466
05/04/13,"Clear, Few clouds, Partly cloudy",2013,4,15,0,0.409583333,0.425211111,0.471235955,0.4627,6,62,68
13/06/14,"Clear, Few clouds, Partly cloudy",2014,6,4,0,0.61125,0.564488889,0.832247191,0.135423596,1,10,11
11/08/13,"Clear, Few clouds, Partly cloudy",2013,8,18,0,0.782916667,0.682355556,0.301235955,0.094094382,74,498,572
25/02/14,"Clear, Few clouds, Partly cloudy",2014,2,10,0,0.270833333,0.2323,0.61011236,0.363817978,24,160,184
15/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,13,0,0.3625,0.345522222,0.572247191,0.288094382,23,75,98
06/04/13,"Clear, Few clouds, Partly cloudy",2013,4,4,0,0.24375,0.251844444,0.65,0.142165169,0,1,1
14/01/14,"Clear, Few clouds, Partly cloudy",2014,1,7,0,0.14375,0.157611111,0.503370787,0.1343,0,24,24
24/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,11,0,0.269583333,0.258711111,0.604494382,0.173188764,20,105,125
11/07/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,7,13,0,0.801666667,0.716544444,0.431235955,0.175435955,65,208,273
14/10/13,"Clear, Few clouds, Partly cloudy",2013,10,15,0,0.622083333,0.625644444,0.435617978,0.286970787,61,170,231
09/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,14,0,0.3475,0.319111111,0.771235955,0.304117978,10,62,72
14/06/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,6,12,0,0.670833333,0.632866667,0.621235955,0.235135955,55,210,265
18/01/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,1,20,0,0.229166667,0.286033333,0.875617978,0.002247191,0,84,84
18/09/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,9,7,0,0.6525,0.587466667,0.895617978,0.456788764,13,344,357
03/10/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,10,23,0,0.67125,0.622766667,0.785617978,0.011235955,21,199,220
09/01/14,"Heavy Rain + Ice Pallets + Thunderstorm + Mist, Snow + Fog",2014,1,18,0,0.201666667,0.228966667,0.864494382,0.095217978,6,158,164
25/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,5,1,0.220833333,0.228411111,0.933370787,0.139917978,2,1,3
30/03/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,3,11,0,0.364166667,0.381022222,0.535617978,0.005617978,48,153,201
27/12/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,12,6,0,0.306666667,0.281588889,0.62011236,0.305241573,0,36,36
26/05/13,"Clear, Few clouds, Partly cloudy",2013,5,10,0,0.711666667,0.673922222,0.745617978,0.284723596,49,95,144
08/06/14,"Clear, Few clouds, Partly cloudy",2014,6,11,0,0.709583333,0.649177778,0.427865169,0.2537,65,199,264
01/07/14,"Clear, Few clouds, Partly cloudy",2014,7,22,0,0.826666667,0.754066667,0.441235955,0.138794382,41,111,152
04/09/14,"Clear, Few clouds, Partly cloudy",2014,9,21,0,0.75125,0.719877778,0.744494382,0.260441573,28,240,268
04/09/14,"Clear, Few clouds, Partly cloudy",2014,9,16,0,0.762083333,0.734522222,0.707865169,0.423517978,61,397,458
09/08/14,"Clear, Few clouds, Partly cloudy",2014,8,14,0,0.885,0.781588889,0.32,0.232888764,86,161,247
28/04/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,4,9,0,0.3875,0.402788889,0.376741573,0.011235955,45,169,214
20/03/13,"Clear, Few clouds, Partly cloudy",2013,3,5,0,0.265416667,0.263155556,0.606741573,0.196247191,3,6,9
03/04/14,"Clear, Few clouds, Partly cloudy",2014,4,20,0,0.569166667,0.546411111,0.247865169,0.14441236,54,326,380
25/11/14,"Clear, Few clouds, Partly cloudy",2014,11,15,0,0.307916667,0.297344444,0.428988764,0.258194382,36,210,246
08/01/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,1,7,0,0.170833333,0.195688889,0.75011236,0.111241573,1,9,10
19/10/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,10,0,0,0.53,0.511666667,0.772247191,0.205235955,11,24,35
08/03/13,"Clear, Few clouds, Partly cloudy",2013,3,23,0,0.283333333,0.283255556,0.615617978,0.20411236,3,38,41
01/09/14,"Clear, Few clouds, Partly cloudy",2014,9,23,0,0.6675,0.593677778,0.892247191,0.097465169,57,88,145
21/11/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,11,16,0,0.444166667,0.447733333,0.951235955,0.232888764,13,95,108
20/09/14,"Clear, Few clouds, Partly cloudy",2014,9,2,0,0.4625,0.456722222,0.725617978,0.096341573,2,9,11
21/05/13,"Clear, Few clouds, Partly cloudy",2013,5,7,0,0.541666667,0.527422222,0.73,0.135423596,10,34,44
03/10/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,10,3,0,0.607916667,0.5202,0.942247191,0.011235955,0,8,8
30/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,4,0,0.267083333,0.260933333,0.566741573,0.232888764,0,8,8
27/04/14,"Clear, Few clouds, Partly cloudy",2014,4,23,0,0.401666667,0.421877778,0.403370787,0.254823596,11,106,117
24/04/14,"Clear, Few clouds, Partly cloudy",2014,4,11,0,0.471666667,0.468944444,0.32011236,0.390347191,27,158,185
05/09/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,9,10,0,0.76125,0.731744444,0.703370787,0.168694382,54,182,236
10/09/14,"Clear, Few clouds, Partly cloudy",2014,9,22,0,0.550416667,0.521311111,0.526741573,0.135423596,15,145,160
30/04/13,"Clear, Few clouds, Partly cloudy",2013,4,22,0,0.4425,0.442733333,0.678988764,0.108994382,37,106,143
11/10/14,"Clear, Few clouds, Partly cloudy",2014,10,10,0,0.4475,0.454955556,0.41,0.3582,39,165,204
12/04/14,"Clear, Few clouds, Partly cloudy",2014,4,19,0,0.4625,0.455611111,0.318988764,0.300747191,50,384,434
14/11/13,"Clear, Few clouds, Partly cloudy",2013,11,17,0,0.625833333,0.621755556,0.471235955,0.257070787,55,465,520
04/09/13,"Clear, Few clouds, Partly cloudy",2013,9,0,0,0.665833333,0.592566667,0.896741573,0.202988764,33,76,109
12/04/14,"Clear, Few clouds, Partly cloudy",2014,4,11,0,0.431666667,0.425866667,0.48011236,0.301870787,50,174,224
08/06/13,"Clear, Few clouds, Partly cloudy",2013,6,5,0,0.63125,0.576155556,0.89011236,0.006741573,0,21,21
20/11/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,11,3,0,0.345,0.361277778,0.71,0.113488764,0,2,2
13/11/13,"Clear, Few clouds, Partly cloudy",2013,11,20,0,0.507916667,0.4898,0.314494382,0.367188764,24,115,139
19/06/14,"Clear, Few clouds, Partly cloudy",2014,6,11,0,0.66625,0.631755556,0.696741573,0.141041573,56,174,230
12/05/14,"Clear, Few clouds, Partly cloudy",2014,5,15,0,0.686666667,0.622311111,0.241123596,0.199617978,269,321,590
04/07/14,"Clear, Few clouds, Partly cloudy",2014,7,2,1,0.67125,0.608877778,0.832247191,0.139917978,27,66,93
01/11/14,"Clear, Few clouds, Partly cloudy",2014,11,22,0,0.365833333,0.3585,0.57,0.169817978,27,176,203
14/04/13,"Clear, Few clouds, Partly cloudy",2013,4,4,0,0.35125,0.376933333,0.76,0.004494382,1,9,10
24/04/14,"Clear, Few clouds, Partly cloudy",2014,4,6,0,0.30875,0.290677778,0.703370787,0.230641573,3,117,120
05/02/14,"Clear, Few clouds, Partly cloudy",2014,2,16,0,0.301666667,0.301788889,0.57011236,0.230641573,35,262,297
23/02/13,"Clear, Few clouds, Partly cloudy",2013,2,19,0,0.30125,0.347188889,0.341235955,0.006741573,6,135,141
24/03/14,"Clear, Few clouds, Partly cloudy",2014,3,0,0,0.585,0.561611111,0.688988764,0.006741573,45,112,157
26/02/14,"Clear, Few clouds, Partly cloudy",2014,2,0,0,0.2525,0.216544444,0.416741573,0.362694382,7,64,71
28/10/13,"Clear, Few clouds, Partly cloudy",2013,10,9,0,0.3325,0.312444444,0.577865169,0.230641573,19,211,230
26/07/14,"Clear, Few clouds, Partly cloudy",2014,7,15,0,0.9275,0.906677778,0.426741573,0.305241573,65,173,238
19/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,9,0,0.545416667,0.531866667,0.687865169,0.168694382,32,183,215
26/06/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,6,19,0,0.722083333,0.667255556,0.487865169,0.142165169,89,229,318
16/02/13,"Clear, Few clouds, Partly cloudy",2013,2,15,0,0.468333333,0.471166667,0.282247191,0.425765169,35,83,118
10/11/14,"Clear, Few clouds, Partly cloudy",2014,11,15,0,0.524583333,0.508888889,0.45,0.011235955,216,352,568
17/07/14,"Clear, Few clouds, Partly cloudy",2014,7,16,0,0.921666667,0.825422222,0.298988764,0.168694382,64,317,381
